Transaction Dates (Calculated),N.Y.C. - J Day Ahead Price,N.Y.C. - J Day Ahead Forecast Load
"41,932.58",39.64,6009
"41,932.63",40.96,6013
"41,932.67",43,6047
"41,932.71",58,6077
"41,932.75",57.91,6029
"41,932.79",45.03,5865
"41,932.83",37.32,5643
"41,932.88",33,5334
"41,932.92",25.9,4904
"41,932.96",22.45,4522
"41,933.00",20.82,4211
"41,933.04",19.92,4025
"41,933.08",19.35,3937
"41,933.13",19.78,3937
"41,933.17",24.05,4148
"41,933.21",33.19,4588
"41,933.25",34.83,5178
"41,933.29",33.6,5628
"41,933.33",36.56,5915
"41,933.38",37.97,6069
"41,933.42",37.86,6127
"41,933.46",36.52,6160
"41,933.50",35.24,6190
"41,933.54",33.98,6208
"41,933.58",33.41,6217
"41,933.63",33.47,6230
"41,933.67",36.57,6251
"41,933.71",46.05,6235
"41,933.75",45.04,6153
"41,933.79",37.42,5955
"41,933.83",33.01,5703
"41,933.88",27.67,5374
"41,933.92",23.82,4943
"41,933.96",21.94,4483
"41,934.00",20.02,4241
"41,934.04",18.01,4064
"41,934.08",17.77,3976
"41,934.13",18.31,3970
"41,934.17",22.1,4155
"41,934.21",33.27,4591
"41,934.25",36.71,5186
"41,934.29",36.8,5647
"41,934.33",38.89,5936
"41,934.38",39.07,6090
"41,934.42",38.86,6132
"41,934.46",38.27,6146
"41,934.50",38.83,6157
"41,934.54",36.36,6152
"41,934.58",34.69,6142
"41,934.63",36.05,6153
"41,934.67",39.27,6192
"41,934.71",48.93,6210
"41,934.75",45.06,6116
"41,934.79",37.85,5911
"41,934.83",32.44,5652
"41,934.88",28.52,5324
"41,934.92",23.85,4895
"41,934.96",23.36,4471
"41,935.00",20.84,4209
"41,935.04",19.59,4054
"41,935.08",18.94,3979
"41,935.13",20.68,3974
"41,935.17",24.09,4140
"41,935.21",37.09,4613
"41,935.25",38.89,5207
"41,935.29",37.92,5645
"41,935.33",38.89,5917
"41,935.38",39.22,6058
"41,935.42",39.07,6097
"41,935.46",38.71,6112
"41,935.50",38.92,6122
"41,935.54",36.68,6130
"41,935.58",35.98,6127
"41,935.63",37.22,6138
"41,935.67",40.69,6163
"41,935.71",49.72,6170
"41,935.75",45.93,6079
"41,935.79",38.92,5869
"41,935.83",32.65,5616
"41,935.88",29.35,5290
"41,935.92",26.66,4875
"41,935.96",21.04,4475
"41,936.00",19.42,4201
"41,936.04",18.55,4038
"41,936.08",18.24,3960
"41,936.13",18.67,3954
"41,936.17",21.83,4141
"41,936.21",33.71,4623
"41,936.25",38.81,5223
"41,936.29",36.06,5644
"41,936.33",38.82,5919
"41,936.38",38.91,6063
"41,936.42",38.9,6113
"41,936.46",38.19,6140
"41,936.50",36.93,6151
"41,936.54",34.11,6151
"41,936.58",33.5,6135
"41,936.63",35.17,6134
"41,936.67",38.47,6146
"41,936.71",45.59,6141
"41,936.75",40.29,6041
"41,936.79",35.32,5816
"41,936.83",30.04,5569
"41,936.88",27.07,5276
"41,936.92",24.09,4922
"41,936.96",23.83,4601
"41,937.00",18.24,4265
"41,937.04",17.09,4121
"41,937.08",16.36,4044
"41,937.13",16.76,4015
"41,937.17",18.5,4036
"41,937.21",20.65,4286
"41,937.25",23.42,4528
"41,937.29",25.08,4725
"41,937.33",28.16,4946
"41,937.38",29.63,5121
"41,937.42",29.95,5234
"41,937.46",28.11,5294
"41,937.50",26.85,5303
"41,937.54",25.91,5290
"41,937.58",25.21,5282
"41,937.63",26.51,5282
"41,937.67",29.61,5316
"41,937.71",36.85,5454
"41,937.75",35.35,5499
"41,937.79",31.03,5391
"41,937.83",25.9,5242
"41,937.88",22.85,5036
"41,937.92",23.09,4775
"41,937.96",20.24,4539
"41,938.00",17.83,4227
"41,938.04",16.81,4073
"41,938.08",15.71,3990
"41,938.13",16.18,3955
"41,938.17",16.49,3960
"41,938.21",17.23,4138
"41,938.25",17.35,4303
"41,938.29",21.33,4460
"41,938.33",23.5,4672
"41,938.38",24.94,4864
"41,938.42",24.82,5011
"41,938.46",24.35,5102
"41,938.50",24.39,5136
"41,938.54",23.41,5142
"41,938.58",23.54,5154
"41,938.63",23.97,5171
"41,938.67",30.94,5245
"41,938.71",39.48,5419
"41,938.75",35.29,5487
"41,938.79",31.25,5419
"41,938.83",26.82,5278
"41,938.88",22.17,5045
"41,938.92",19.1,4726
"41,938.96",17.78,4397
"41,939.00",16.4,4137
"41,939.04",13.69,4064
"41,939.08",14.28,4031
"41,939.13",15.21,4024
"41,939.17",17.48,4132
"41,939.21",30.91,4738
"41,939.25",33.86,5326
"41,939.29",34.07,5726
"41,939.33",35.47,5981
"41,939.38",36.65,6103
"41,939.42",33.23,6138
"41,939.46",31.07,6147
"41,939.50",30.52,6140
"41,939.54",28.8,6121
"41,939.58",28.55,6120
"41,939.63",29.32,6135
"41,939.67",36.15,6190
"41,939.71",47.87,6237
"41,939.75",43.13,6155
"41,939.79",33.11,5986
"41,939.83",26.97,5750
"41,939.88",22.87,5411
"41,939.92",21.46,4962
"41,939.96",18.28,4530
"41,940.00",16.48,4253
"41,940.04",14.77,4131
"41,940.08",15.67,4077
"41,940.13",16.08,4064
"41,940.17",18.63,4209
"41,940.21",30.63,4793
"41,940.25",38.41,5411
"41,940.29",32.36,5822
"41,940.33",33.04,6090
"41,940.38",34.57,6230
"41,940.42",34.75,6295
"41,940.46",33.8,6338
"41,940.50",33.48,6371
"41,940.54",33.21,6387
"41,940.58",31.91,6426
"41,940.63",33.29,6449
"41,940.67",38.07,6480
"41,940.71",47,6473
"41,940.75",40.01,6365
"41,940.79",31.79,6163
"41,940.83",26.82,5913
"41,940.88",23.45,5558
"41,940.92",21.68,5095
"41,940.96",16.64,4685
"41,941.00",14.47,4407
"41,941.04",12.96,4252
"41,941.08",12.87,4180
"41,941.13",13.08,4171
"41,941.17",17.12,4361
"41,941.21",31.98,4951
"41,941.25",37.02,5632
"41,941.29",32.79,6102
"41,941.33",35.15,6412
"41,941.38",36.24,6562
"41,941.42",35.12,6594
"41,941.46",32.74,6600
"41,941.50",31.52,6586
"41,941.54",33.33,6555
"41,941.58",30.73,6553
"41,941.63",31.4,6539
"41,941.67",36.22,6551
"41,941.71",45.21,6535
"41,941.75",40.25,6392
"41,941.79",32.03,6156
"41,941.83",26.52,5862
"41,941.88",23.29,5498
"41,941.92",21.39,5021
"41,941.96",15.66,4532
"41,942.00",12.84,4308
"41,942.04",10.91,4166
"41,942.08",11.56,4101
"41,942.13",11.75,4091
"41,942.17",16.87,4248
"41,942.21",29.03,4775
"41,942.25",35.43,5372
"41,942.29",32.16,5776
"41,942.33",33.09,6026
"41,942.38",32.02,6135
"41,942.42",32.35,6159
"41,942.46",30.99,6161
"41,942.50",29.68,6142
"41,942.54",29.22,6125
"41,942.58",29.22,6134
"41,942.63",31.07,6149
"41,942.67",35.69,6208
"41,942.71",47.97,6249
"41,942.75",43.83,6141
"41,942.79",33.59,5960
"41,942.83",27.41,5722
"41,942.88",23.14,5399
"41,942.92",22.54,4971
"41,942.96",19.34,4565
"41,943.00",18.15,4337
"41,943.04",16.07,4151
"41,943.08",15.64,4064
"41,943.13",17.22,4056
"41,943.17",21.41,4275
"41,943.21",32.14,4753
"41,943.25",39.22,5360
"41,943.29",32.94,5770
"41,943.33",34.26,6039
"41,943.38",34.44,6159
"41,943.42",34.03,6186
"41,943.46",33.28,6184
"41,943.50",30.78,6154
"41,943.54",30.13,6113
"41,943.58",30.64,6100
"41,943.63",29.21,6099
"41,943.67",32.8,6147
"41,943.71",38.2,6175
"41,943.75",34,6036
"41,943.79",29.26,5836
"41,943.83",27.95,5591
"41,943.88",24.77,5294
"41,943.92",25.05,4917
"41,943.96",21.75,4558
"41,944.00",19.87,4339
"41,944.04",19.33,4158
"41,944.08",18.7,4063
"41,944.13",17.98,4029
"41,944.17",19.85,4056
"41,944.21",26.87,4295
"41,944.25",27.85,4590
"41,944.29",27.65,4790
"41,944.33",32.17,5046
"41,944.38",33.81,5235
"41,944.42",32.99,5351
"41,944.46",33,5402
"41,944.50",32.31,5389
"41,944.54",30.39,5369
"41,944.58",30.38,5360
"41,944.63",33.56,5406
"41,944.67",39.68,5497
"41,944.71",41.59,5639
"41,944.75",39.38,5631
"41,944.79",35.99,5527
"41,944.83",32.09,5346
"41,944.88",29.54,5146
"41,944.92",28,4860
"41,944.96",29.89,4622
"41,945.00",28.05,4363
"41,945.04",27.12,4200
"41,945.08",25.89,4106
"41,945.13",24.88,4085
"41,945.17",25.4,4015
"41,945.21",26.45,3980
"41,945.25",24.18,4078
"41,945.29",28.94,4260
"41,945.33",28.2,4546
"41,945.38",33.06,4810
"41,945.42",34.04,4985
"41,945.46",31.69,5072
"41,945.50",32.48,5105
"41,945.54",32.96,5121
"41,945.58",31.66,5112
"41,945.63",32.24,5178
"41,945.67",37.85,5302
"41,945.71",47.94,5621
"41,945.75",44.22,5713
"41,945.79",38.82,5688
"41,945.83",37,5611
"41,945.88",33.11,5502
"41,945.92",33.02,5296
"41,945.96",32.53,5011
"41,946.00",30.19,4678
"41,946.04",27.03,4373
"41,946.08",24.77,4215
"41,946.13",24.72,4171
"41,946.17",26.54,4209
"41,946.21",33,4444
"41,946.25",42.52,4985
"41,946.29",47,5461
"41,946.33",48,5833
"41,946.38",46.22,6070
"41,946.42",45.15,6164
"41,946.46",44.15,6208
"41,946.50",44.35,6211
"41,946.54",43.94,6192
"41,946.58",41.12,6171
"41,946.63",43.97,6229
"41,946.67",45,6331
"41,946.71",57.74,6516
"41,946.75",46.46,6429
"41,946.79",44.61,6278
"41,946.83",41.8,6071
"41,946.88",37.26,5835
"41,946.92",35.82,5492
"41,946.96",33.05,5065
"41,947.00",25.77,4638
"41,947.04",20.73,4332
"41,947.08",17.67,4154
"41,947.13",17.96,4097
"41,947.17",21.18,4124
"41,947.21",29.07,4356
"41,947.25",44.04,4903
"41,947.29",47.04,5400
"41,947.33",46.37,5771
"41,947.38",44.07,5991
"41,947.42",37.21,6087
"41,947.46",38.55,6146
"41,947.50",36.11,6161
"41,947.54",36.88,6144
"41,947.58",33.53,6132
"41,947.63",34.54,6195
"41,947.67",41.4,6315
"41,947.71",52.72,6478
"41,947.75",46.42,6364
"41,947.79",39.22,6202
"41,947.83",37.16,6008
"41,947.88",32.18,5773
"41,947.92",28.53,5437
"41,947.96",20.96,5005
"41,948.00",24.48,4564
"41,948.04",18.79,4275
"41,948.08",15.24,4118
"41,948.13",16.03,4055
"41,948.17",19.18,4062
"41,948.21",25.98,4324
"41,948.25",32.65,4892
"41,948.29",36.44,5408
"41,948.33",32.85,5807
"41,948.38",31.99,6050
"41,948.42",31.84,6177
"41,948.46",32.36,6244
"41,948.50",31.16,6295
"41,948.54",30.99,6320
"41,948.58",29.75,6329
"41,948.63",30.27,6390
"41,948.67",37.11,6496
"41,948.71",46.38,6602
"41,948.75",40.18,6451
"41,948.79",35.28,6247
"41,948.83",31.86,6030
"41,948.88",28.92,5792
"41,948.92",22.3,5460
"41,948.96",21.78,5024
"41,949.00",26.09,4527
"41,949.04",20.76,4265
"41,949.08",17.57,4121
"41,949.13",18.47,4060
"41,949.17",21.35,4051
"41,949.21",29.27,4314
"41,949.25",38.4,4875
"41,949.29",39.26,5410
"41,949.33",33.6,5811
"41,949.38",33.66,6057
"41,949.42",36.03,6184
"41,949.46",37.48,6242
"41,949.50",36.32,6278
"41,949.54",35.65,6301
"41,949.58",32.86,6305
"41,949.63",33.03,6366
"41,949.67",39.54,6485
"41,949.71",52.61,6602
"41,949.75",43.76,6442
"41,949.79",38.74,6230
"41,949.83",35.46,6010
"41,949.88",30.22,5764
"41,949.92",26.87,5439
"41,949.96",25.1,5003
"41,950.00",29.87,4563
"41,950.04",24.97,4280
"41,950.08",21.13,4122
"41,950.13",22.22,4049
"41,950.17",25.56,4043
"41,950.21",29.29,4307
"41,950.25",42.43,4845
"41,950.29",44.17,5375
"41,950.33",39.94,5789
"41,950.38",40.45,6042
"41,950.42",43.26,6160
"41,950.46",42.95,6195
"41,950.50",40.04,6204
"41,950.54",39.12,6188
"41,950.58",39.02,6147
"41,950.63",39.05,6164
"41,950.67",46.42,6260
"41,950.71",63.56,6427
"41,950.75",51.24,6301
"41,950.79",45.09,6123
"41,950.83",40.31,5931
"41,950.88",36.1,5733
"41,950.92",33.53,5465
"41,950.96",30.27,5098
"41,951.00",40.96,4734
"41,951.04",36.72,4450
"41,951.08",36.32,4286
"41,951.13",32.13,4202
"41,951.17",31.12,4104
"41,951.21",36.3,4125
"41,951.25",36.66,4299
"41,951.29",39.1,4571
"41,951.33",37.45,4912
"41,951.38",40.72,5208
"41,951.42",40.05,5377
"41,951.46",38.13,5451
"41,951.50",38.61,5447
"41,951.54",38.44,5401
"41,951.58",36.39,5360
"41,951.63",36.63,5355
"41,951.67",46.54,5437
"41,951.71",64.1,5738
"41,951.75",53.32,5775
"41,951.79",46.77,5682
"41,951.83",46.57,5567
"41,951.88",38.41,5421
"41,951.92",39.36,5223
"41,951.96",35.55,4937
"41,952.00",32.24,4609
"41,952.04",28.62,4379
"41,952.08",28.35,4232
"41,952.13",27.71,4155
"41,952.17",26.94,4052
"41,952.21",28.8,3996
"41,952.25",28.23,4080
"41,952.29",28.7,4309
"41,952.33",31.7,4608
"41,952.38",37.07,4876
"41,952.42",36.91,5055
"41,952.46",36.97,5146
"41,952.50",36.32,5179
"41,952.54",35.14,5184
"41,952.58",34.24,5171
"41,952.63",35.2,5194
"41,952.67",43.23,5307
"41,952.71",63.98,5615
"41,952.75",52.8,5693
"41,952.79",46.63,5661
"41,952.83",44.29,5588
"41,952.88",37.91,5448
"41,952.92",35.64,5220
"41,952.96",26.04,4920
"41,953.00",25.99,4555
"41,953.04",25,4310
"41,953.08",24.2,4179
"41,953.13",24.3,4123
"41,953.17",24.8,4179
"41,953.21",30.37,4407
"41,953.25",42.14,4929
"41,953.29",57.36,5474
"41,953.33",46.52,5879
"41,953.38",51.01,6146
"41,953.42",50.47,6250
"41,953.46",48.39,6304
"41,953.50",47.21,6308
"41,953.54",46.54,6285
"41,953.58",43.58,6265
"41,953.63",43.31,6263
"41,953.67",51.03,6350
"41,953.71",74.8,6565
"41,953.75",58.59,6475
"41,953.79",49.61,6312
"41,953.83",44.25,6116
"41,953.88",39.96,5842
"41,953.92",36.74,5457
"41,953.96",29,5000
"41,954.00",26.21,4633
"41,954.04",23.73,4385
"41,954.08",23.04,4249
"41,954.13",22.98,4183
"41,954.17",23.07,4221
"41,954.21",28.45,4474
"41,954.25",37.46,5013
"41,954.29",40.63,5551
"41,954.33",43.51,5945
"41,954.38",45.47,6187
"41,954.42",45.69,6298
"41,954.46",44.18,6346
"41,954.50",43.67,6374
"41,954.54",41.88,6382
"41,954.58",40.24,6374
"41,954.63",41.71,6377
"41,954.67",46.67,6481
"41,954.71",70.42,6650
"41,954.75",52.49,6536
"41,954.79",49.5,6361
"41,954.83",46.65,6150
"41,954.88",38.03,5860
"41,954.92",36.61,5469
"41,954.96",27.26,5011
"41,955.00",25.76,4614
"41,955.04",23.21,4354
"41,955.08",23.06,4193
"41,955.13",22.77,4111
"41,955.17",22.84,4125
"41,955.21",28.36,4380
"41,955.25",40.98,4950
"41,955.29",46.58,5551
"41,955.33",46.11,5983
"41,955.38",46.62,6252
"41,955.42",46.61,6368
"41,955.46",46.61,6419
"41,955.50",46.06,6426
"41,955.54",45.76,6421
"41,955.58",45.55,6395
"41,955.63",45.56,6373
"41,955.67",51.17,6463
"41,955.71",82.95,6635
"41,955.75",64.04,6506
"41,955.79",57.23,6305
"41,955.83",48.9,6075
"41,955.88",44.7,5797
"41,955.92",38.48,5402
"41,955.96",31.13,4922
"41,956.00",29.68,4565
"41,956.04",28.22,4302
"41,956.08",27.36,4156
"41,956.13",26.29,4088
"41,956.17",27.94,4132
"41,956.21",35.84,4383
"41,956.25",46.88,4904
"41,956.29",50.97,5417
"41,956.33",50.61,5798
"41,956.38",54.72,6034
"41,956.42",56.03,6133
"41,956.46",52.99,6166
"41,956.50",50.28,6180
"41,956.54",50.15,6181
"41,956.58",49.73,6164
"41,956.63",50.28,6200
"41,956.67",62.68,6331
"41,956.71",96.93,6528
"41,956.75",73.52,6409
"41,956.79",64.18,6217
"41,956.83",57.32,6019
"41,956.88",49.64,5763
"41,956.92",43.65,5407
"41,956.96",39.63,4973
"41,957.00",43.56,4675
"41,957.04",41.57,4391
"41,957.08",39.23,4223
"41,957.13",38.25,4143
"41,957.17",40.64,4179
"41,957.21",48.67,4406
"41,957.25",57.96,4914
"41,957.29",69.87,5449
"41,957.33",61.58,5855
"41,957.38",63.38,6112
"41,957.42",63.99,6240
"41,957.46",60.45,6297
"41,957.50",57.52,6300
"41,957.54",54.84,6259
"41,957.58",52.76,6226
"41,957.63",52.68,6215
"41,957.67",67.32,6312
"41,957.71",106.38,6520
"41,957.75",74.94,6427
"41,957.79",69.2,6242
"41,957.83",63.19,6048
"41,957.88",55.45,5837
"41,957.92",49.68,5554
"41,957.96",45.16,5186
"41,958.00",45.59,4834
"41,958.04",42.64,4576
"41,958.08",41,4421
"41,958.13",40.31,4338
"41,958.17",41.54,4257
"41,958.21",45.04,4262
"41,958.25",46.9,4402
"41,958.29",49.62,4651
"41,958.33",50.48,4980
"41,958.38",54.51,5268
"41,958.42",55.22,5439
"41,958.46",48.55,5527
"41,958.50",48.81,5533
"41,958.54",47.75,5490
"41,958.58",46.68,5457
"41,958.63",46.8,5426
"41,958.67",55.26,5528
"41,958.71",85.17,5836
"41,958.75",70.48,5906
"41,958.79",64.14,5835
"41,958.83",57.85,5725
"41,958.88",49.96,5590
"41,958.92",47.75,5391
"41,958.96",43.19,5132
"41,959.00",38.36,4771
"41,959.04",36.82,4561
"41,959.08",36.69,4411
"41,959.13",35.34,4340
"41,959.17",35.5,4241
"41,959.21",39.01,4179
"41,959.25",37.3,4240
"41,959.29",40.09,4441
"41,959.33",41.47,4724
"41,959.38",43.39,4999
"41,959.42",43.84,5180
"41,959.46",42.26,5274
"41,959.50",41.62,5309
"41,959.54",40.03,5320
"41,959.58",39.29,5326
"41,959.63",40.61,5328
"41,959.67",46.76,5477
"41,959.71",68.14,5776
"41,959.75",58.39,5830
"41,959.79",54.27,5782
"41,959.83",48.11,5702
"41,959.88",45.34,5554
"41,959.92",41.36,5327
"41,959.96",37.67,5033
"41,960.00",35.49,4643
"41,960.04",33.57,4408
"41,960.08",33.11,4262
"41,960.13",32.71,4204
"41,960.17",34.41,4252
"41,960.21",41.93,4485
"41,960.25",48.1,4999
"41,960.29",55.89,5534
"41,960.33",54.04,5931
"41,960.38",53.23,6201
"41,960.42",53.76,6325
"41,960.46",51.1,6377
"41,960.50",49.56,6398
"41,960.54",47.81,6396
"41,960.58",46.55,6395
"41,960.63",47,6404
"41,960.67",57.61,6542
"41,960.71",76.92,6706
"41,960.75",70.38,6552
"41,960.79",61.3,6346
"41,960.83",54.13,6135
"41,960.88",48.63,5854
"41,960.92",41.83,5467
"41,960.96",39.24,5005
"41,961.00",34.14,4699
"41,961.04",32.9,4483
"41,961.08",31.44,4345
"41,961.13",31.01,4289
"41,961.17",32.88,4320
"41,961.21",36.58,4576
"41,961.25",49.17,5103
"41,961.29",56.91,5620
"41,961.33",53.05,6022
"41,961.38",54.96,6303
"41,961.42",56.14,6434
"41,961.46",53.94,6506
"41,961.50",51.23,6531
"41,961.54",50.51,6511
"41,961.58",50.48,6521
"41,961.63",50.7,6539
"41,961.67",61.31,6659
"41,961.71",80.83,6886
"41,961.75",70,6791
"41,961.79",65,6612
"41,961.83",57.09,6415
"41,961.88",52.97,6150
"41,961.92",46.74,5776
"41,961.96",42.3,5329
"41,962.00",47.35,5052
"41,962.04",46.34,4779
"41,962.08",43.55,4624
"41,962.13",44.51,4555
"41,962.17",40.7,4590
"41,962.21",53.07,4830
"41,962.25",73.63,5334
"41,962.29",100.44,5827
"41,962.33",98.69,6207
"41,962.38",97.13,6475
"41,962.42",99.01,6603
"41,962.46",90.86,6664
"41,962.50",86.02,6688
"41,962.54",83.63,6664
"41,962.58",83.73,6664
"41,962.63",83.92,6677
"41,962.67",98.36,6786
"41,962.71",117.31,6990
"41,962.75",106.04,6868
"41,962.79",98.06,6683
"41,962.83",92.27,6483
"41,962.88",82.22,6215
"41,962.92",68.56,5848
"41,962.96",52.11,5406
"41,963.00",40.09,4996
"41,963.04",37.73,4718
"41,963.08",34.31,4557
"41,963.13",34.69,4490
"41,963.17",37.05,4530
"41,963.21",46.64,4746
"41,963.25",58.31,5228
"41,963.29",67.05,5721
"41,963.33",65.02,6080
"41,963.38",67.04,6312
"41,963.42",62.32,6426
"41,963.46",58.98,6475
"41,963.50",58,6504
"41,963.54",56.87,6517
"41,963.58",55.95,6532
"41,963.63",57.05,6541
"41,963.67",62.51,6635
"41,963.71",87.2,6815
"41,963.75",74.51,6715
"41,963.79",68.83,6547
"41,963.83",62.07,6367
"41,963.88",53.88,6130
"41,963.92",46.94,5802
"41,963.96",41.71,5403
"41,964.00",36.6,4996
"41,964.04",34.01,4708
"41,964.08",32.54,4550
"41,964.13",33.66,4482
"41,964.17",34.99,4528
"41,964.21",40.18,4767
"41,964.25",46.58,5286
"41,964.29",57.55,5804
"41,964.33",53.33,6175
"41,964.38",54.33,6435
"41,964.42",52.81,6570
"41,964.46",50.05,6638
"41,964.50",46.62,6654
"41,964.54",42.14,6625
"41,964.58",42.71,6613
"41,964.63",44.02,6613
"41,964.67",50.96,6697
"41,964.71",63.95,6866
"41,964.75",61.68,6747
"41,964.79",55.75,6558
"41,964.83",51.65,6361
"41,964.88",43.59,6146
"41,964.92",38.28,5862
"41,964.96",35.74,5498
"41,965.00",34.92,5045
"41,965.04",30.37,4786
"41,965.08",30.9,4628
"41,965.13",27.45,4541
"41,965.17",27.29,4452
"41,965.21",30.04,4466
"41,965.25",34.99,4638
"41,965.29",40.89,4923
"41,965.33",40.16,5230
"41,965.38",43.07,5519
"41,965.42",41.2,5701
"41,965.46",39.71,5790
"41,965.50",35.46,5797
"41,965.54",33.41,5761
"41,965.58",32.22,5728
"41,965.63",32.9,5723
"41,965.67",42.83,5837
"41,965.71",59.67,6111
"41,965.75",48.57,6123
"41,965.79",46.53,6040
"41,965.83",43,5910
"41,965.88",37.21,5756
"41,965.92",34.96,5551
"41,965.96",31.52,5268
"41,966.00",30.48,4844
"41,966.04",25.96,4609
"41,966.08",23.62,4450
"41,966.13",22.55,4362
"41,966.17",22.47,4256
"41,966.21",24.96,4211
"41,966.25",22.95,4306
"41,966.29",22.43,4532
"41,966.33",26.08,4790
"41,966.38",29.03,5053
"41,966.42",27.22,5239
"41,966.46",28.99,5338
"41,966.50",30.14,5377
"41,966.54",29.68,5386
"41,966.58",29.75,5384
"41,966.63",29.96,5405
"41,966.67",37.08,5545
"41,966.71",45.37,5845
"41,966.75",39.48,5884
"41,966.79",37.53,5844
"41,966.83",30.75,5747
"41,966.88",28.94,5601
"41,966.92",27.77,5364
"41,966.96",24.06,5050
"41,967.00",24.3,4672
"41,967.04",22.21,4419
"41,967.08",21.16,4264
"41,967.13",21.47,4198
"41,967.17",22.62,4263
"41,967.21",28.39,4526
"41,967.25",37.04,5118
"41,967.29",39.24,5707
"41,967.33",40.44,6107
"41,967.38",43.1,6374
"41,967.42",42.14,6528
"41,967.46",43.48,6618
"41,967.50",41.45,6674
"41,967.54",39.69,6694
"41,967.58",39.56,6690
"41,967.63",39.69,6723
"41,967.67",46.13,6824
"41,967.71",57.55,6944
"41,967.75",47.89,6779
"41,967.79",44.52,6569
"41,967.83",40.29,6314
"41,967.88",35.15,6021
"41,967.92",30.2,5626
"41,967.96",26.62,5141
"41,968.00",25.08,4708
"41,968.04",22.76,4399
"41,968.08",21.58,4206
"41,968.13",21.74,4119
"41,968.17",22.73,4141
"41,968.21",27.49,4348
"41,968.25",37.97,4892
"41,968.29",41.48,5469
"41,968.33",42.07,5842
"41,968.38",43.38,6082
"41,968.42",44.16,6210
"41,968.46",41.53,6263
"41,968.50",41,6296
"41,968.54",39.66,6302
"41,968.58",39.65,6303
"41,968.63",39.66,6345
"41,968.67",47.54,6472
"41,968.71",61.49,6662
"41,968.75",54.7,6505
"41,968.79",48.96,6303
"41,968.83",43.5,6075
"41,968.88",37.37,5810
"41,968.92",33.57,5439
"41,968.96",28,4984
"41,969.00",23.57,4595
"41,969.04",22.56,4382
"41,969.08",20.2,4249
"41,969.13",20.35,4179
"41,969.17",22.78,4190
"41,969.21",27.83,4433
"41,969.25",38.13,4973
"41,969.29",43.04,5526
"41,969.33",45.68,5889
"41,969.38",48.09,6139
"41,969.42",47.92,6271
"41,969.46",46.8,6321
"41,969.50",45.76,6351
"41,969.54",44.98,6356
